lakeid,sampledate,avsnow,totice,whiteice,extcoef,lakeid,sampledate,depth,o2,deck,light,frlight,,sampledate,avsnow,totice,whiteice,extcoef
,,,,,,SP,11/12/12,16,9.4,,,,,,,,,
,,,,,,SP,11/12/12,17,9.4,,,,,,,,,
,,,,,,SP,11/12/12,18,9.4,,,,,,,,,
,,,,,,SP,1/14/13,0,13.9,399,102.18,0.256,,1/14/13,0,21,1,0.319
,,,,,,SP,1/14/13,1,12.9,394,74.94,0.19,,,,,,
,,,,,,SP,1/14/13,2,12.2,394,48.77,0.124,,,,,,
,,,,,,SP,1/14/13,3,12,398,34.47,0.087,,,,,,
,,,,,,SP,1/14/13,4,11.7,400,23.73,0.059,,,,,,
,,,,,,SP,1/14/13,5,11.4,401,16.3,0.041,,,,,,
,,,,,,SP,1/14/13,6,11.1,400,11.69,0.029,,,,,,
,,,,,,SP,1/14/13,7,10.9,396,8.38,0.021,,,,,,
,,,,,,SP,1/14/13,8,10.8,393,6.07,0.015,,,,,,
,,,,,,SP,1/14/13,9,10.7,390,4.46,0.011,,,,,,
,,,,,,SP,1/14/13,10,10.6,388,3.37,0.009,,,,,,
,,,,,,SP,1/14/13,11,10.4,385,2.55,0.007,,,,,,
,,,,,,SP,1/14/13,12,10,377,1.85,0.005,,,,,,
,,,,,,SP,1/14/13,13,9.6,367,1.37,0.004,,,,,,
,,,,,,SP,1/14/13,14,9.2,353,0.97,0.003,,,,,,
,,,,,,SP,1/14/13,15,8.6,346,0.66,0.002,,,,,,
,,,,,,SP,1/14/13,16,5.5,,,,,,,,,
,,,,,,SP,1/14/13,17,1.1,,,,,,,,,
,,,,,,SP,1/14/13,18,0.7,,,,,,,,,
,,,,,,SP,1/14/13,18,,,,,,,,,,
,,,,,,SP,2/25/13,0,12.3,353,3.25,0.009,,2/25/13,21,45,16,0.253
,,,,,,SP,2/25/13,1,12.2,350,2.73,0.008,,,,,,
,,,,,,SP,2/25/13,2,11.4,345,2.07,0.006,,,,,,
,,,,,,SP,2/25/13,3,11,341,1.54,0.005,,,,,,
,,,,,,SP,2/25/13,4,10.8,338,1.19,0.004,,,,,,
,,,,,,SP,2/25/13,5,10.6,336,0.93,0.003,,,,,,
,,,,,,SP,2/25/13,6,10.3,336,0.73,0.002,,,,,,
,,,,,,SP,2/25/13,7,10.2,336,0.57,0.002,,,,,,
,,,,,,SP,2/25/13,8,10.1,337,0.46,0.001,,,,,,
,,,,,,SP,2/25/13,9,9.9,338,0.37,0.001,,,,,,
,,,,,,SP,2/25/13,10,9.6,340,0.3,0.001,,,,,,
,,,,,,SP,2/25/13,11,9.3,,,,,,,,,
,,,,,,SP,2/25/13,12,8.9,,,,,,,,,
,,,,,,SP,2/25/13,13,8.2,,,,,,,,,
,,,,,,SP,2/25/13,14,6.9,,,,,,,,,
,,,,,,SP,2/25/13,15,4.9,,,,,,,,,
,,,,,,SP,2/25/13,16,1.3,,,,,,,,,
,,,,,,SP,2/25/13,17,0.5,,,,,,,,,
,,,,,,SP,2/25/13,18,0.4,,,,,,,,,
,,,,,,SP,2/25/13,18,,,,,,,,,,
,,,,,,SP,3/29/13,0,11.7,1382,89.37,0.065,,3/29/13,7.2,59,24,0.257
,,,,,,SP,3/29/13,1,12.1,1381,76.76,0.056,,,,,,
,,,,,,SP,3/29/13,2,11.4,1377,49.05,0.036,,,,,,
,,,,,,SP,3/29/13,3,10.8,1376,35.74,0.026,,,,,,
,,,,,,SP,3/29/13,4,10.2,1374,27.62,0.02,,,,,,
,,,,,,SP,3/29/13,5,9.8,1376,21.45,0.016,,,,,,
,,,,,,SP,3/29/13,6,9.6,1378,17.25,0.013,,,,,,
,,,,,,SP,3/29/13,7,9.4,1384,13.8,0.01,,,,,,
,,,,,,SP,3/29/13,8,9.3,1384,11.21,0.008,,,,,,
,,,,,,SP,3/29/13,9,9,1385,8.96,0.006,,,,,,
,,,,,,SP,3/29/13,10,8.7,1384,7.38,0.005,,,,,,
,,,,,,SP,3/29/13,11,8.4,1381,5.97,0.004,,,,,,
,,,,,,SP,3/29/13,12,7.9,1378,4.8,0.003,,,,,,
,,,,,,SP,3/29/13,13,6.9,1375,3.76,0.003,,,,,,
,,,,,,SP,3/29/13,14,5.4,1373,2.86,0.002,,,,,,
,,,,,,SP,3/29/13,15,4.3,1374,2.03,0.001,,,,,,
,,,,,,SP,3/29/13,16,0.8,1370,1.28,0.001,,,,,,
,,,,,,SP,3/29/13,17,0.4,1366,0.68,0,,,,,,
,,,,,,SP,3/29/13,18,0.3,,,,,,,,,
,,,,,,SP,3/29/13,18,,,,,,,,,,
,,,,,,SP,5/16/13,0,11,1476,1359.3,0.921,,,,,,
,,,,,,SP,5/16/13,0,,,,,,,,,,
,,,,,,SP,5/16/13,1,11,1461,1092.3,0.748,,,,,,
,,,,,,SP,5/16/13,2,11,1463,493.11,0.337,,,,,,
,,,,,,SP,5/16/13,3,11.1,1471,333.14,0.227,,,,,,
,,,,,,SP,5/16/13,4,11,1476,211.67,0.143,,,,,,
,,,,,,SP,5/16/13,5,11,1485,135.5,0.091,,,,,,
,,,,,,SP,5/16/13,6,11,1472,90.9,0.062,,,,,,
,,,,,,SP,5/16/13,7,11,1463,61.54,0.042,,,,,,
,,,,,,SP,5/16/13,8,11,1446,39.93,0.028,,,,,,
,,,,,,SP,5/16/13,9,10.9,1451,26.07,0.018,,,,,,
,,,,,,SP,5/16/13,10,10.7,1414,16.8,0.012,,,,,,
,,,,,,SP,5/16/13,11,10.5,1337,10.68,0.008,,,,,,
,,,,,,SP,5/16/13,12,10.4,1346,7.14,0.005,,,,,,
,,,,,,SP,5/16/13,13,10.3,1304,4.5,0.003,,,,,,
,,,,,,SP,5/16/13,14,10.2,1381,3.17,0.002,,,,,,
,,,,,,SP,5/16/13,15,10.1,1365,2.11,0.002,,,,,,
,,,,,,SP,5/16/13,16,10,1393,1.4,0.001,,,,,,
,,,,,,SP,5/16/13,17,9.7,1377,0.92,0.001,,,,,,
,,,,,,SP,5/16/13,18,9.3,,,,,,,,,
,,,,,,SP,5/29/13,0,10.6,,,,,,,,,
,,,,,,SP,5/29/13,1,10.7,,,,,,,,,
,,,,,,SP,5/29/13,2,10.7,,,,,,,,,
,,,,,,SP,5/29/13,3,10.7,,,,,,,,,
,,,,,,SP,5/29/13,4,11.1,,,,,,,,,
,,,,,,SP,5/29/13,5,11.7,,,,,,,,,
,,,,,,SP,5/29/13,6,12.1,,,,,,,,,
,,,,,,SP,5/29/13,7,12.1,,,,,,,,,
,,,,,,SP,5/29/13,8,11.8,,,,,,,,,
,,,,,,SP,5/29/13,9,11.4,,,,,,,,,
,,,,,,SP,5/29/13,10,10.5,,,,,,,,,
,,,,,,SP,5/29/13,11,9.7,,,,,,,,,
,,,,,,SP,5/29/13,12,9,,,,,,,,,
,,,,,,SP,5/29/13,13,8.5,,,,,,,,,
,,,,,,SP,5/29/13,14,8,,,,,,,,,
,,,,,,SP,5/29/13,15,7.3,,,,,,,,,
,,,,,,SP,5/29/13,16,6.3,,,,,,,,,
,,,,,,SP,5/29/13,17,6.1,,,,,,,,,
,,,,,,SP,5/29/13,18,5.2,,,,,,,,,
,,,,,,SP,6/11/13,0,9.8,981,830.08,0.847,,,,,,
,,,,,,SP,6/11/13,1,9.9,539,246.01,0.457,,,,,,
,,,,,,SP,6/11/13,2,10,589,207.43,0.352,,,,,,
,,,,,,SP,6/11/13,3,10.1,609,154.06,0.253,,,,,,
,,,,,,SP,6/11/13,4,10.1,505,86.54,0.171,,,,,,
,,,,,,SP,6/11/13,5,10.6,577,70.78,0.123,,,,,,
,,,,,,SP,6/11/13,5,,,,,,,,,,
,,,,,,SP,6/11/13,6,12.9,1672,152.23,0.091,,,,,,
,,,,,,SP,6/11/13,7,12.9,1682,119.56,0.071,,,,,,
,,,,,,SP,6/11/13,8,12.6,1692,85.82,0.051,,,,,,
,,,,,,SP,6/11/13,9,12.3,1689,59.71,0.035,,,,,,
,,,,,,SP,6/11/13,10,11.1,1693,39.13,0.023,,,,,,
,,,,,,SP,6/11/13,11,9.5,1766,27.63,0.016,,,,,,
,,,,,,SP,6/11/13,12,7.9,1781,20,0.011,,,,,,
,,,,,,SP,6/11/13,13,7.5,1806,14.44,0.008,,,,,,
,,,,,,SP,6/11/13,14,6.6,1818,11.45,0.006,,,,,,
,,,,,,SP,6/11/13,15,5.3,1851,8.41,0.005,,,,,,
,,,,,,SP,6/11/13,16,4.5,1855,6,0.003,,,,,,
,,,,,,SP,6/11/13,17,3.9,1863,4.05,0.002,,,,,,
,,,,,,SP,6/11/13,18,0.9,,,,,,,,,
,,,,,,SP,6/25/13,0,8.9,1286,1010.2,0.785,,,,,,
,,,,,,SP,6/25/13,1,9,1542,865.92,0.561,,,,,,
,,,,,,SP,6/25/13,2,9.1,1282,469.43,0.366,,,,,,
,,,,,,SP,6/25/13,3,9.2,1514,377.5,0.249,,,,,,
,,,,,,SP,6/25/13,4,9.6,1540,263.98,0.171,,,,,,
,,,,,,SP,6/25/13,5,10.9,1566,182.15,0.116,,,,,,
,,,,,,SP,6/25/13,6,13,1561,127.53,0.082,,,,,,
,,,,,,SP,6/25/13,7,13.4,1542,90.01,0.058,,,,,,
,,,,,,SP,6/25/13,8,13.3,1538,63.78,0.041,,,,,,
,,,,,,SP,6/25/13,8,,,,,,,,,,
,,,,,,SP,6/25/13,9,13,1537,44.75,0.029,,,,,,
,,,,,,SP,6/25/13,10,12.1,1548,31.26,0.02,,,,,,
,,,,,,SP,6/25/13,11,10.8,1573,22.8,0.014,,,,,,
,,,,,,SP,6/25/13,12,9.5,1587,15.39,0.01,,,,,,
,,,,,,SP,6/25/13,13,6.2,1563,9.66,0.006,,,,,,
,,,,,,SP,6/25/13,14,4.3,1564,6.37,0.004,,,,,,
,,,,,,SP,6/25/13,15,3.5,1520,3.68,0.002,,,,,,
,,,,,,SP,6/25/13,16,2.1,1513,2.32,0.002,,,,,,
,,,,,,SP,6/25/13,17,0.5,1454,1.16,0.001,,,,,,
,,,,,,SP,6/25/13,18,0.3,,,,,,,,,
,,,,,,SP,7/8/13,0,8.6,1528,1195.8,0.783,,,,,,
,,,,,,SP,7/8/13,1,8.4,1819,1005.9,0.552,,,,,,
,,,,,,SP,7/8/13,2,8.4,1815,584.57,0.322,,,,,,
,,,,,,SP,7/8/13,3,8.4,1650,421.37,0.255,,,,,,
,,,,,,SP,7/8/13,4,8.6,437,69.44,0.159,,,,,,
,,,,,,SP,7/8/13,5,11.1,513,56.6,0.11,,,,,,
,,,,,,SP,7/8/13,6,13,469,37.74,0.08,,,,,,
,,,,,,SP,7/8/13,7,13.7,516,28.36,0.055,,,,,,
,,,,,,SP,7/8/13,8,13.7,435,18.16,0.042,,,,,,
,,,,,,SP,7/8/13,9,13.1,412,12.53,0.03,,,,,,
,,,,,,SP,7/8/13,10,12.7,407,9.1,0.022,,,,,,
,,,,,,SP,7/8/13,10,,,,,,,,,,
,,,,,,SP,7/8/13,11,11.9,403,6.62,0.016,,,,,,
,,,,,,SP,7/8/13,12,9.9,393,4.61,0.012,,,,,,
,,,,,,SP,7/8/13,13,8,387,3.01,0.008,,,,,,
,,,,,,SP,7/8/13,14,6.3,388,1.75,0.005,,,,,,
,,,,,,SP,7/8/13,15,3.4,396,1.03,0.003,,,,,,
,,,,,,SP,7/8/13,16,1.1,397,0.56,0.001,,,,,,
,,,,,,SP,7/8/13,17,0.4,,,,,,,,,
,,,,,,SP,7/8/13,18,0.3,,,,,,,,,
,,,,,,SP,7/23/13,0,8.3,,,,,,,,,
,,,,,,SP,7/23/13,1,8.3,,,,,,,,,
,,,,,,SP,7/23/13,2,8.3,,,,,,,,,
,,,,,,SP,7/23/13,3,8.3,,,,,,,,,
,,,,,,SP,7/23/13,4,8.3,,,,,,,,,
,,,,,,SP,7/23/13,5,8.3,,,,,,,,,
,,,,,,SP,7/23/13,6,13.3,,,,,,,,,
,,,,,,SP,7/23/13,7,13.9,,,,,,,,,
,,,,,,SP,7/23/13,8,13.6,,,,,,,,,
,,,,,,SP,7/23/13,9,13.2,,,,,,,,,
,,,,,,SP,7/23/13,10,12.7,,,,,,,,,
,,,,,,SP,7/23/13,11,12,,,,,,,,,
,,,,,,SP,7/23/13,12,10.8,,,,,,,,,
,,,,,,SP,7/23/13,13,9.5,,,,,,,,,
,,,,,,SP,7/23/13,14,6.9,,,,,,,,,
,,,,,,SP,7/23/13,15,1.2,,,,,,,,,
,,,,,,SP,7/23/13,16,0.4,,,,,,,,,
,,,,,,SP,7/23/13,17,0.3,,,,,,,,,
,,,,,,SP,7/23/13,18,0.2,,,,,,,,,
,,,,,,SP,8/5/13,0,9,369,227.94,0.618,,,,,,
,,,,,,SP,8/5/13,1,8.9,335,101.59,0.303,,,,,,
,,,,,,SP,8/5/13,2,8.9,301,72.92,0.241,,,,,,
,,,,,,SP,8/5/13,3,8.9,300,61.06,0.203,,,,,,
,,,,,,SP,8/5/13,4,8.9,346,51.67,0.149,,,,,,
,,,,,,SP,8/5/13,5,8.9,408,49.48,0.121,,,,,,
,,,,,,SP,8/5/13,6,9.5,442,41.34,0.093,,,,,,
,,,,,,SP,8/5/13,7,13.7,482,34.4,0.071,,,,,,
,,,,,,SP,8/5/13,8,13.5,513,26.7,0.052,,,,,,
,,,,,,SP,8/5/13,8,,,,,,,,,,
,,,,,,SP,8/5/13,9,13.1,523,19.96,0.038,,,,,,
,,,,,,SP,8/5/13,10,12.5,543,15.69,0.029,,,,,,
,,,,,,SP,8/5/13,11,12.2,565,12.12,0.021,,,,,,
,,,,,,SP,8/5/13,12,11.6,587,9.1,0.016,,,,,,
,,,,,,SP,8/5/13,13,9.4,679,7.21,0.011,,,,,,
,,,,,,SP,8/5/13,14,5.7,706,4.59,0.006,,,,,,
,,,,,,SP,8/5/13,15,0.8,725,2.31,0.003,,,,,,
,,,,,,SP,8/5/13,16,0.4,728,1.13,0.002,,,,,,
,,,,,,SP,8/5/13,17,0.3,742,0.49,0.001,,,,,,
,,,,,,SP,8/5/13,18,0.3,,,,,,,,,
,,,,,,SP,8/21/13,0,8.7,907,612.2,0.675,,,,,,
,,,,,,SP,8/21/13,1,8.7,896,345.04,0.385,,,,,,
,,,,,,SP,8/21/13,2,8.7,884,265.25,0.3,,,,,,
,,,,,,SP,8/21/13,3,8.7,875,217.22,0.248,,,,,,
,,,,,,SP,8/21/13,4,8.7,950,183.41,0.193,,,,,,
,,,,,,SP,8/21/13,5,8.9,922,134.76,0.146,,,,,,
,,,,,,SP,8/21/13,5,,,,,,,,,,
,,,,,,SP,8/21/13,6,9.1,968,108.58,0.112,,,,,,
,,,,,,SP,8/21/13,7,13.4,982,88.02,0.09,,,,,,
,,,,,,SP,8/21/13,8,13.3,969,62.49,0.064,,,,,,
,,,,,,SP,8/21/13,9,13.1,1000,47,0.047,,,,,,
,,,,,,SP,8/21/13,10,12.1,995,34.73,0.035,,,,,,
,,,,,,SP,8/21/13,11,11.9,959,25.31,0.026,,,,,,
,,,,,,SP,8/21/13,12,11.1,898,18.33,0.02,,,,,,
,,,,,,SP,8/21/13,13,9.3,841,12.5,0.015,,,,,,
,,,,,,SP,8/21/13,14,6.1,800,7.85,0.01,,,,,,
,,,,,,SP,8/21/13,15,2.3,753,4.38,0.006,,,,,,
,,,,,,SP,8/21/13,16,0.4,708,1.77,0.003,,,,,,
,,,,,,SP,8/21/13,17,0.3,687,0.52,0.001,,,,,,
,,,,,,SP,8/21/13,18,0.3,,,,,,,,,
,,,,,,SP,9/4/13,0,8.6,1493,1064.1,0.713,,,,,,
,,,,,,SP,9/4/13,0,,,,,,,,,,
,,,,,,SP,9/4/13,1,8.6,1516,633.59,0.418,,,,,,
,,,,,,SP,9/4/13,2,8.6,1536,473.83,0.308,,,,,,
,,,,,,SP,9/4/13,3,8.6,1531,391.05,0.255,,,,,,
,,,,,,SP,9/4/13,4,8.6,1531,351.42,0.23,,,,,,
,,,,,,SP,9/4/13,5,8.6,1496,259.52,0.173,,,,,,
,,,,,,SP,9/4/13,6,8.6,1561,211.8,0.136,,,,,,
,,,,,,SP,9/4/13,7,11.4,1607,138.74,0.086,,,,,,
,,,,,,SP,9/4/13,8,13.2,1603,109.18,0.068,,,,,,
,,,,,,SP,9/4/13,9,12.7,1599,83.62,0.052,,,,,,
,,,,,,SP,9/4/13,10,12.1,1592,65.12,0.041,,,,,,
,,,,,,SP,9/4/13,11,11.4,1582,49.08,0.031,,,,,,
,,,,,,SP,9/4/13,12,9.8,1547,32,0.021,,,,,,
,,,,,,SP,9/4/13,13,8.4,1523,20.06,0.013,,,,,,
,,,,,,SP,9/4/13,14,3.3,1593,12.14,0.008,,,,,,
,,,,,,SP,9/4/13,15,0.6,1493,5.4,0.004,,,,,,
,,,,,,SP,9/4/13,16,0.4,1558,2.45,0.002,,,,,,
,,,,,,SP,9/4/13,17,0.3,1432,0.71,0,,,,,,
,,,,,,SP,9/4/13,18,0.3,,,,,,,,,
,,,,,,SP,9/16/13,0,9.1,,,,,,,,,
,,,,,,SP,9/16/13,1,9,,,,,,,,,
,,,,,,SP,9/16/13,2,9,,,,,,,,,
,,,,,,SP,9/16/13,3,9,,,,,,,,,
,,,,,,SP,9/16/13,4,9,,,,,,,,,
,,,,,,SP,9/16/13,5,9,,,,,,,,,
,,,,,,SP,9/16/13,6,9,,,,,,,,,
,,,,,,SP,9/16/13,7,9,,,,,,,,,
,,,,,,SP,9/16/13,8,12.7,,,,,,,,,
,,,,,,SP,9/16/13,9,12.8,,,,,,,,,
,,,,,,SP,9/16/13,10,12,,,,,,,,,
,,,,,,SP,9/16/13,11,11.4,,,,,,,,,
,,,,,,SP,9/16/13,12,10.4,,,,,,,,,
,,,,,,SP,9/16/13,13,8,,,,,,,,,
,,,,,,SP,9/16/13,14,4.9,,,,,,,,,
,,,,,,SP,9/16/13,15,0.5,,,,,,,,,
,,,,,,SP,9/16/13,16,0.3,,,,,,,,,
,,,,,,SP,9/16/13,17,0.3,,,,,,,,,
,,,,,,SP,9/16/13,18,0.3,,,,,,,,,
,,,,,,SP,10/2/13,0,9.5,988,646.61,0.654,,,,,,
,,,,,,SP,10/2/13,1,9.5,1008,394.89,0.391,,,,,,
,,,,,,SP,10/2/13,2,9.4,1010,301.07,0.298,,,,,,
,,,,,,SP,10/2/13,3,9.4,1019,232.01,0.228,,,,,,
,,,,,,SP,10/2/13,4,9.4,1026,160.69,0.157,,,,,,
,,,,,,SP,10/2/13,5,9.4,1002,125.03,0.125,,,,,,
,,,,,,SP,10/2/13,6,9.4,992,96.61,0.097,,,,,,
,,,,,,SP,10/2/13,7,9.4,995,74.72,0.075,,,,,,
,,,,,,SP,10/2/13,8,9.3,994,56.33,0.057,,,,,,
,,,,,,SP,10/2/13,9,10.5,945,44.11,0.047,,,,,,
,,,,,,SP,10/2/13,10,11.8,968,32.71,0.034,,,,,,
,,,,,,SP,10/2/13,11,11.1,931,24.09,0.026,,,,,,
,,,,,,SP,10/2/13,12,9,952,14.66,0.015,,,,,,
,,,,,,SP,10/2/13,13,6.3,929,10,0.011,,,,,,
,,,,,,SP,10/2/13,14,1.7,941,5.82,0.006,,,,,,
,,,,,,SP,10/2/13,15,0.5,953,3.11,0.003,,,,,,
,,,,,,SP,10/2/13,15,,,,,,,,,,
,,,,,,SP,10/2/13,16,0.3,977,1.41,0.001,,,,,,
,,,,,,SP,10/2/13,17,0.3,989,0.37,0,,,,,,
,,,,,,SP,10/2/13,18,0.3,,,,,,,,,
,,,,,,SP,10/15/13,0,9.8,,,,,,,,,
,,,,,,SP,10/15/13,1,9.7,,,,,,,,,
,,,,,,SP,10/15/13,2,9.7,,,,,,,,,
,,,,,,SP,10/15/13,3,9.7,,,,,,,,,
,,,,,,SP,10/15/13,4,9.7,,,,,,,,,
,,,,,,SP,10/15/13,5,9.7,,,,,,,,,
,,,,,,SP,10/15/13,6,9.7,,,,,,,,,
,,,,,,SP,10/15/13,7,9.7,,,,,,,,,
,,,,,,SP,10/15/13,8,9.6,,,,,,,,,
,,,,,,SP,10/15/13,9,9.6,,,,,,,,,
,,,,,,SP,10/15/13,10,9.6,,,,,,,,,
,,,,,,SP,10/15/13,11,10.9,,,,,,,,,
,,,,,,SP,10/15/13,12,8.6,,,,,,,,,
,,,,,,SP,10/15/13,13,4.6,,,,,,,,,
,,,,,,SP,10/15/13,14,0.8,,,,,,,,,
,,,,,,SP,10/15/13,15,0.3,,,,,,,,,
,,,,,,SP,10/15/13,16,0.3,,,,,,,,,
,,,,,,SP,10/15/13,17,0.3,,,,,,,,,
,,,,,,SP,10/15/13,18,0.2,,,,,,,,,
,,,,,,SP,10/29/13,0,10.1,127,71.02,0.56,,,,,,
,,,,,,SP,10/29/13,1,10,130,38.64,0.297,,,,,,
,,,,,,SP,10/29/13,2,10,133,28.51,0.214,,,,,,
,,,,,,SP,10/29/13,3,9.9,135,21.88,0.162,,,,,,
,,,,,,SP,10/29/13,4,9.9,135,16.58,0.123,,,,,,
,,,,,,SP,10/29/13,5,9.9,135,12.49,0.092,,,,,,
,,,,,,SP,10/29/13,6,9.9,136,9.76,0.072,,,,,,
,,,,,,SP,10/29/13,7,9.9,137,7.16,0.052,,,,,,
,,,,,,SP,10/29/13,8,9.8,138,5.24,0.038,,,,,,
,,,,,,SP,10/29/13,9,9.8,139,3.92,0.028,,,,,,
,,,,,,SP,10/29/13,10,9.7,141,2.96,0.021,,,,,,
,,,,,,SP,10/29/13,11,9.6,142,2.22,0.016,,,,,,
,,,,,,SP,10/29/13,12,9.7,144,1.68,0.012,,,,,,
,,,,,,SP,10/29/13,13,9.4,145,1.26,0.009,,,,,,
,,,,,,SP,10/29/13,14,3.7,137,0.76,0.006,,,,,,
,,,,,,SP,10/29/13,15,0.4,,,,,,,,,
,,,,,,SP,10/29/13,16,0.3,,,,,,,,,
,,,,,,SP,10/29/13,17,0.3,,,,,,,,,
,,,,,,SP,10/29/13,18,0.2,,,,,,,,,
,,,,,,SP,10/29/13,18,,,,,,,,,,
,,,,,,SP,11/13/13,0,9.9,615,332.8,0.541,,,,,,
,,,,,,SP,11/13/13,1,9.8,603,201.6,0.334,,,,,,
,,,,,,SP,11/13/13,2,9.8,574,96.7,0.168,,,,,,
,,,,,,SP,11/13/13,3,9.7,591,42.14,0.071,,,,,,
,,,,,,SP,11/13/13,4,9.7,619,33.93,0.055,,,,,,
,,,,,,SP,11/13/13,5,9.7,609,18.92,0.031,,,,,,
,,,,,,SP,11/13/13,6,9.7,575,10.47,0.018,,,,,,
,,,,,,SP,11/13/13,7,9.7,613,6.91,0.011,,,,,,
,,,,,,SP,11/13/13,8,9.6,725,4.58,0.006,,,,,,
,,,,,,SP,11/13/13,9,9.6,724,2.95,0.004,,,,,,
,,,,,,SP,11/13/13,10,9.6,704,1.88,0.003,,,,,,
,,,,,,SP,11/13/13,10,,,,,,,,,,
,,,,,,SP,11/13/13,11,9.6,699,1.22,0.002,,,,,,
,,,,,,SP,11/13/13,12,9.6,704,0.76,0.001,,,,,,
,,,,,,SP,11/13/13,13,9.6,,,,,,,,,
,,,,,,SP,11/13/13,14,9.6,,,,,,,,,
,,,,,,SP,11/13/13,15,9.6,,,,,,,,,
,,,,,,SP,11/13/13,16,9.5,,,,,,,,,
,,,,,,SP,11/13/13,17,9.5,,,,,,,,,
,,,,,,SP,11/13/13,18,9.5,,,,,,,,,
,,,,,,SP,1/30/14,0,12.7,315,0.49,0.002,,1/30/14,32.1,38,7,0.225
,,,,,,SP,1/30/14,0,,,,,,,,,,
,,,,,,SP,1/30/14,1,12.2,319,0.52,0.002,,,,,,
,,,,,,SP,1/30/14,2,11.4,322,0.46,0.001,,,,,,
,,,,,,SP,1/30/14,3,11.4,324,0.41,0.001,,,,,,
,,,,,,SP,1/30/14,4,10.8,327,0.36,0.001,,,,,,
,,,,,,SP,1/30/14,5,10.5,,,,,,,,,
,,,,,,SP,1/30/14,6,10.2,,,,,,,,,
,,,,,,SP,1/30/14,7,10,,,,,,,,,
,,,,,,SP,1/30/14,8,9.8,,,,,,,,,
,,,,,,SP,1/30/14,9,9.5,,,,,,,,,
,,,,,,SP,1/30/14,10,9.3,,,,,,,,,
,,,,,,SP,1/30/14,11,9.1,,,,,,,,,
,,,,,,SP,1/30/14,12,8.8,,,,,,,,,
,,,,,,SP,1/30/14,13,8.5,,,,,,,,,
,,,,,,SP,1/30/14,14,7.8,,,,,,,,,
,,,,,,SP,1/30/14,15,6.8,,,,,,,,,
,,,,,,SP,1/30/14,16,3.7,,,,,,,,,
,,,,,,SP,1/30/14,17,1,,,,,,,,,
,,,,,,SP,1/30/14,18,0.5,,,,,,,,,
,,,,,,SP,2/17/14,0,12.1,331,1.26,0.004,,2/17/14,22,50,32,0.263
,,,,,,SP,2/17/14,1,11.7,328,1.01,0.003,,,,,,
,,,,,,SP,2/17/14,2,10.9,326,0.9,0.003,,,,,,
,,,,,,SP,2/17/14,3,10.6,326,0.7,0.002,,,,,,
,,,,,,SP,2/17/14,4,10.4,323,0.57,0.002,,,,,,
,,,,,,SP,2/17/14,5,10.2,320,0.46,0.001,,,,,,
,,,,,,SP,2/17/14,6,10,,,,,,,,,
,,,,,,SP,2/17/14,7,9.6,,,,,,,,,
,,,,,,SP,2/17/14,8,9.4,,,,,,,,,
,,,,,,SP,2/17/14,9,9.2,,,,,,,,,
,,,,,,SP,2/17/14,10,9.1,,,,,,,,,
,,,,,,SP,2/17/14,11,8.8,,,,,,,,,
,,,,,,SP,2/17/14,12,8.5,,,,,,,,,
,,,,,,SP,2/17/14,13,7.7,,,,,,,,,
,,,,,,SP,2/17/14,14,6.7,,,,,,,,,
,,,,,,SP,2/17/14,15,5.1,,,,,,,,,
,,,,,,SP,2/17/14,16,3.4,,,,,,,,,
,,,,,,SP,2/17/14,17,1.3,,,,,,,,,
,,,,,,SP,2/17/14,18,0.7,,,,,,,,,
,,,,,,SP,2/17/14,18,,,,,,,,,,
,,,,,,SP,3/24/14,0,11.6,1788,7.79,0.004,,3/24/14,10.8,72,45,0.166
,,,,,,SP,3/24/14,1,11.6,1804,7.11,0.004,,,,,,
,,,,,,SP,3/24/14,2,10.8,1795,5.23,0.003,,,,,,
,,,,,,SP,3/24/14,3,10.3,1771,3.97,0.002,,,,,,
,,,,,,SP,3/24/14,4,10,1762,3.16,0.002,,,,,,
,,,,,,SP,3/24/14,5,9.8,1761,2.57,0.001,,,,,,
,,,,,,SP,3/24/14,6,9.4,1757,2.06,0.001,,,,,,
,,,,,,SP,3/24/14,7,9,1759,1.69,0.001,,,,,,
,,,,,,SP,3/24/14,8,8.8,1756,1.38,0.001,,,,,,
,,,,,,SP,3/24/14,9,8.6,1755,1.13,0.001,,,,,,
,,,,,,SP,3/24/14,10,8.3,1759,0.93,0.001,,,,,,
,,,,,,SP,3/24/14,10,,,,,,,,,,
,,,,,,SP,3/24/14,11,8,1759,0.77,0,,,,,,
,,,,,,SP,3/24/14,12,7.6,1755,0.63,0,,,,,,
,,,,,,SP,3/24/14,13,6.6,1752,0.51,0,,,,,,
,,,,,,SP,3/24/14,14,5.6,,,,,,,,,
,,,,,,SP,3/24/14,15,2.5,,,,,,,,,
,,,,,,SP,3/24/14,16,3.4,,,,,,,,,
,,,,,,SP,3/24/14,17,0.8,,,,,,,,,
,,,,,,SP,3/24/14,18,0.4,,,,,,,,,
,,,,,,SP,5/19/14,0,12,1208,787.91,0.652,,,,,,
,,,,,,SP,5/19/14,1,12.1,1209,384.43,0.318,,,,,,
,,,,,,SP,5/19/14,2,12.1,1220,238.08,0.195,,,,,,
,,,,,,SP,5/19/14,3,12.2,1246,156.72,0.126,,,,,,
,,,,,,SP,5/19/14,4,12.4,1250,104.15,0.084,,,,,,
,,,,,,SP,5/19/14,5,12.2,1260,62.46,0.05,,,,,,
